file,raw_hrr,scaled_linear,affine_linear,cychrr_t,dataset,target,scenario,ID
A1120.xlsx,0.08910236482492591,0.05989523434130777,0.06563646295800947,0.05357113003571323,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A202.xlsx,0.07195937241500888,0.039413190550940114,0.04104214614304743,0.031914088070046996,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A203.xlsx,0.08473249107801657,0.051276469859565285,0.051784895274854394,0.044005580699606146,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A204.xlsx,0.05830310011697434,0.02827594118763077,0.031078855540195263,0.023014956393580564,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A205.xlsx,0.0399826597305589,0.030588541980165907,0.020826059756219872,0.029724955697138455,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A207.xlsx,0.0614114883974794,0.038922573273097893,0.03625301635056245,0.03344210516048921,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A208.xlsx,0.04971804511278202,0.017251568183890537,0.019237712038209287,0.011617382841320467,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A220.xlsx,0.0461787023849845,0.02519212154129647,0.02445940647591388,0.022348690953343957,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A221.xlsx,0.045129870129870193,0.025519810588409648,0.02705536262425393,0.023129901169414855,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A226.xlsx,0.07222132471728597,0.045735143838499435,0.046149494228620025,0.040105409090388344,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A232.xlsx,0.028224687933425807,0.0484920515973525,0.04407365497416581,0.05575906455675976,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A236.xlsx,0.042718587810217916,0.03286234758730289,0.021598113939018695,0.03272188839864711,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A237.xlsx,0.05179227673102727,0.02414944820441219,0.0318172230185658,0.017409733077334393,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A238.xlsx,0.03813161628287675,0.022224034546963527,0.025640309010525362,0.022235024961749957,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A239.xlsx,0.022252862179952322,0.04051823094765351,0.03632599282535245,0.04506972792254954,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A240.xlsx,0.051151680996249026,0.028362234635991277,0.03135476259006056,0.022935009586866024,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A241.xlsx,0.04687313075726753,0.020890835661816383,0.029454105676415904,0.014986425007920544,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A246.xlsx,0.1045623836126629,0.1300568927395168,0.11974331380040282,0.13628027171352966,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A251.xlsx,0.044437564499484036,0.02646207536716385,0.026494528137716456,0.026942889137737968,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A274.xlsx,0.08323362433588886,0.10908412553433146,0.0992089754859901,0.11538484141471048,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A275.xlsx,0.06706705979752794,0.09275721745959378,0.08268459324144163,0.09902835554025496,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A294.xlsx,0.08848455867702736,0.06031364638795846,0.06733104947564525,0.05404592308094503,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A295.xlsx,0.11968826907301067,0.09048296886030745,0.09622645158239822,0.08356023470413954,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3000.xlsx,0.041940454730476216,0.0325937006016611,0.02250140478906821,0.03166213056402452,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3001.xlsx,0.09195163389242343,0.10015619754361861,0.08812141287277617,0.10580677571535957,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3002.xlsx,0.09034345445495277,0.06663519389186845,0.06474576196092129,0.062067536310325,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3003.xlsx,0.036042629686697504,0.01619526193584453,0.019457418158096772,0.016841846764313412,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3005.xlsx,0.6093008916714097,0.5800342357859907,0.5857021547478793,0.5731193434985149,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3008.xlsx,0.022319538366621112,0.04473627994646133,0.03660658620424145,0.05139252201446012,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3009.xlsx,0.024408317939446353,0.04379251504071054,0.03575366598355293,0.049924437562667644,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3010.xlsx,0.011672159447583106,0.03711554769580496,0.03147432792918769,0.04426502473142691,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3011.xlsx,0.019158477873771628,0.010011759062557293,0.00797628710240785,0.016245750732764852,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3012.xlsx,0.0638580931263858,0.029303509570703202,0.0275455653398341,0.025473647145369926,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3013.xlsx,0.05944631500187057,0.03363705884875925,0.03596408645144458,0.02899041359382445,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3014.xlsx,0.02001654259718775,0.023680654428681624,0.01828105827696903,0.030542060490786595,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3018.xlsx,0.06900452488687778,0.04378684558994884,0.042008628875965286,0.04106983835934236,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3019.xlsx,0.07197380593475439,0.05125385884484187,0.05108448195868189,0.04731077354152231,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3020.xlsx,0.0098327949838495,0.027608396744372196,0.01841618400665742,0.03405403925317126,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3022.xlsx,0.07393943266036287,0.0696770068801275,0.05846870110744778,0.06905018206734799,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3023.xlsx,0.057088258471237184,0.03510053464624457,0.03492011934943443,0.031493301812450754,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3024.xlsx,0.11308569229218397,0.08782551499871293,0.08651002336859873,0.08242021514674926,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3027.xlsx,0.05957512315270943,0.03472620690403318,0.03717181320575313,0.0327378728386004,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3031.xlsx,0.08018673056267034,0.05345807113056043,0.057324830833519594,0.047649007134720194,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3032.xlsx,0.048419168820839104,0.07124139845085578,0.06484067178896456,0.07822392559651169,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3036.xlsx,0.05263480392156863,0.02478832405413922,0.03287700827694459,0.02245655255798147,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3037.xlsx,0.021537686558421816,0.035777024009507115,0.03203203622811452,0.04134919128572567,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3039.xlsx,0.045281703159259314,0.03065672610867331,0.03658487843949657,0.02693736565552011,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3041.xlsx,0.07143837084673099,0.09719510921031822,0.08720448373720721,0.10347283367835687,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3043.xlsx,0.04694519317160822,0.07348029450772144,0.06444827694163512,0.0799576889500614,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3045.xlsx,0.06474280139754468,0.0729059678261341,0.06239079828527574,0.07845715744372882,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3049.xlsx,0.06568454423636305,0.04085473915176548,0.04570519061148871,0.03751088113565148,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3051.xlsx,0.0831100632300932,0.058934444228928504,0.0589546612480324,0.053033015092679,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3052.xlsx,0.04412001287001286,0.04217616778451782,0.03332190056980668,0.04312018663979103,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3053.xlsx,0.019364574005903256,0.03168053735074807,0.026702300759344027,0.03893631963114775,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3056.xlsx,0.06266332058636072,0.03379989418202972,0.03996441817596662,0.026754140129307998,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3057.xlsx,0.12344833118311195,0.09041557849383285,0.09144528841671153,0.0837509966800746,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3058.xlsx,0.025996225996226054,0.02388524945212504,0.02793992510674409,0.02687265453222893,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3059.xlsx,0.022284758138119865,0.036705087038624004,0.02790240150771108,0.043145933107076005,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3060.xlsx,0.0648070180810509,0.041825994738447794,0.04197214209870974,0.03843548308112708,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3062.xlsx,0.029137050275963163,0.03651560609972875,0.03475979948403439,0.0397108533065796,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3063.xlsx,0.03741586796479395,0.01202896736321831,0.0186382665044079,0.009374070305666596,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3066.xlsx,0.025439365284376562,0.03338508169416886,0.02456805172532306,0.0384269051080832,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3071.xlsx,0.07718832833757053,0.044594030633368476,0.04616372823603778,0.03729684970287404,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A3072.xlsx,0.1053132088640726,0.07597796849213427,0.08156142090898248,0.0688170415168415,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A4000.xlsx,0.0570418697101821,0.048345146522627475,0.039979341738027495,0.04741962903479829,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A4001.xlsx,0.04346335308316873,0.02523978255478798,0.022875079880542975,0.02255901216583636,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A530.xlsx,0.09500984260656936,0.0659917021369796,0.07196568504466247,0.05890818135355028,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A531.xlsx,0.0515959533038021,0.0359299864313048,0.044077085771259655,0.03330140328657798,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A535.xlsx,0.20899242107220908,0.174613977523314,0.17398637595531796,0.16800925118342083,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A536.xlsx,0.008373449047393098,0.022697610744986392,0.019349606392316303,0.028953038768345256,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A538.xlsx,0.08121877761546642,0.05811251290330613,0.05746343604676885,0.052472120250043865,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A543.xlsx,0.033226381461675614,0.013668892825698695,0.017764327803270467,0.013066188435399948,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A547.xlsx,0.015015632713509955,0.03398604671532628,0.026851486521926576,0.040839532020966,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A577.xlsx,0.08809839943116687,0.05788787304824662,0.06239335012370316,0.05119300162681782,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A582.xlsx,0.06406776981450256,0.0880826868938158,0.07594688787742811,0.09394488762380117,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A600.xlsx,0.043756490134994774,0.04890532690322366,0.036422776603484974,0.05194292854530139,Graded-test temporal holdout,vo2r,exclude HRR >= 0.95,
A1085.xlsx,0.09999999999999998,0.08051829940792524,0.07932587165248065,0.06882138439238367,Graded-test temporal holdout,load_fraction,all observations,
A1086.xlsx,0.060805084745762725,0.04841508662369128,0.04592810644281457,0.04266361871232075,Graded-test temporal holdout,load_fraction,all observations,
A1088.xlsx,0.034554334554334556,0.05461522668044221,0.05613341575875485,0.06312030092717484,Graded-test temporal holdout,load_fraction,all observations,
A1096.xlsx,0.021590909090909063,0.02128179972321472,0.019104090081766195,0.020879491237324806,Graded-test temporal holdout,load_fraction,all observations,
A1106.xlsx,0.04305977710233031,0.028302232135878243,0.02822336188839084,0.0204667620365491,Graded-test temporal holdout,load_fraction,all observations,
A1108.xlsx,0.019576719576719574,0.0157297656056537,0.0154601080695032,0.01785143305588097,Graded-test temporal holdout,load_fraction,all observations,
A1116.xlsx,0.02181085043988268,0.0404812580116364,0.042061293699371796,0.0447657646158487,Graded-test temporal holdout,load_fraction,all observations,
A1117.xlsx,0.04061234817813764,0.026614152619693812,0.025151034244076644,0.021945094272995458,Graded-test temporal holdout,load_fraction,all observations,
A1120.xlsx,0.027979553403282207,0.030244651250203758,0.029089567201687958,0.03713399153080822,Graded-test temporal holdout,load_fraction,all observations,
A202.xlsx,0.07242225859247134,0.05160191133050631,0.050520577936857845,0.03780190579117606,Graded-test temporal holdout,load_fraction,all observations,
A203.xlsx,0.06522133526850504,0.050323937129953304,0.04922307772107628,0.03914953370919382,Graded-test temporal holdout,load_fraction,all observations,
A204.xlsx,0.06897566718995288,0.052775561106524406,0.051712159767677644,0.043085575969702326,Graded-test temporal holdout,load_fraction,all observations,
A205.xlsx,0.01493930905695615,0.023283621521041187,0.02483239476513016,0.027277976503724266,Graded-test temporal holdout,load_fraction,all observations,
A207.xlsx,0.08224687933425792,0.0629002806880367,0.06206332997868223,0.05182866312236595,Graded-test temporal holdout,load_fraction,all observations,
A208.xlsx,0.081904761904762,0.06646783343561327,0.065457953846679,0.052077001013171344,Graded-test temporal holdout,load_fraction,all observations,
A220.xlsx,0.052729126123621545,0.03636532569880398,0.036000934972376906,0.025841899221590667,Graded-test temporal holdout,load_fraction,all observations,
A221.xlsx,0.0519230769230769,0.043481473054150954,0.04091911278058614,0.0383188551764656,Graded-test temporal holdout,load_fraction,all observations,
A226.xlsx,0.07190476190476194,0.05561282679088463,0.053526012714523105,0.04460655184059443,Graded-test temporal holdout,load_fraction,all observations,
A232.xlsx,0.02562830687830686,0.01980270589722778,0.019479221018928294,0.015344945602354406,Graded-test temporal holdout,load_fraction,all observations,
A236.xlsx,0.018951612903225848,0.019858619078389463,0.022168631857791186,0.020155463182313503,Graded-test temporal holdout,load_fraction,all observations,
A237.xlsx,0.02842741935483869,0.020962883859152993,0.01860936915265382,0.01813713551929503,Graded-test temporal holdout,load_fraction,all observations,
A238.xlsx,0.03802521008403363,0.02197152332305928,0.01916917369540269,0.014493377659783153,Graded-test temporal holdout,load_fraction,all observations,
A239.xlsx,0.030229128856624293,0.04670952607712572,0.04681018025694646,0.04986684096458153,Graded-test temporal holdout,load_fraction,all observations,
A240.xlsx,0.029268292682926807,0.02848762757031864,0.02718395894254707,0.0279992927646511,Graded-test temporal holdout,load_fraction,all observations,
A241.xlsx,0.06107226107226103,0.04255631999671653,0.0406838588358896,0.03199465665368559,Graded-test temporal holdout,load_fraction,all observations,
A246.xlsx,0.030982905982905977,0.050177529788916334,0.05213721184647472,0.05371718434320717,Graded-test temporal holdout,load_fraction,all observations,
A251.xlsx,0.09774436090225566,0.07909270770382824,0.07799386313335933,0.06722126539026016,Graded-test temporal holdout,load_fraction,all observations,
A274.xlsx,0.0403708133971292,0.0653637845514356,0.06732399739136283,0.06958361173406062,Graded-test temporal holdout,load_fraction,all observations,
A275.xlsx,0.03397612488521578,0.058627900290063296,0.06071669454959015,0.06329356695156411,Graded-test temporal holdout,load_fraction,all observations,
A294.xlsx,0.03900000000000001,0.025961036598815893,0.0231309836684747,0.018616075650118254,Graded-test temporal holdout,load_fraction,all observations,
A295.xlsx,0.04896675651392635,0.03491556958188557,0.032512524583743874,0.024846440296778478,Graded-test temporal holdout,load_fraction,all observations,
A3000.xlsx,0.03183023872679042,0.04241129502417654,0.04386055153860201,0.04774445111640777,Graded-test temporal holdout,load_fraction,all observations,
A3001.xlsx,0.06599002849002848,0.08364287364406502,0.08560457267462504,0.0860215843440065,Graded-test temporal holdout,load_fraction,all observations,
A3002.xlsx,0.04219899341850564,0.032625635402079384,0.03307240083147861,0.024038188833713264,Graded-test temporal holdout,load_fraction,all observations,
A3003.xlsx,0.03246753246753248,0.03179347146409961,0.02975767909333347,0.029821006416751054,Graded-test temporal holdout,load_fraction,all observations,
A3005.xlsx,0.05408163265306123,0.03332765773660613,0.032045745978790466,0.022483391967295024,Graded-test temporal holdout,load_fraction,all observations,
A3008.xlsx,0.01936456400742116,0.04071851194485293,0.042302172607107384,0.04772610237531763,Graded-test temporal holdout,load_fraction,all observations,
A3009.xlsx,0.010505836575875482,0.018469296649393774,0.01918040016276985,0.022486485955773516,Graded-test temporal holdout,load_fraction,all observations,
A3010.xlsx,0.027380952380952388,0.028309193751942557,0.02759984505047573,0.029050456865173165,Graded-test temporal holdout,load_fraction,all observations,
A3011.xlsx,0.014285714285714275,0.031896584701761654,0.031562688723870524,0.03427011166227694,Graded-test temporal holdout,load_fraction,all observations,
A3012.xlsx,0.08490566037735847,0.06536269657587472,0.06514160168227916,0.05190699095359649,Graded-test temporal holdout,load_fraction,all observations,
A3013.xlsx,0.06565656565656565,0.045641686087432125,0.04391305489408485,0.033286016632483734,Graded-test temporal holdout,load_fraction,all observations,
A3014.xlsx,0.024509803921568613,0.05169505278698008,0.05282909419687761,0.057931437535844926,Graded-test temporal holdout,load_fraction,all observations,
A3018.xlsx,0.054341736694677845,0.04053537745155487,0.04086168569373999,0.030295429718728468,Graded-test temporal holdout,load_fraction,all observations,
A3019.xlsx,0.08430962343096234,0.06543927327587742,0.06401645488049762,0.05418743827906614,Graded-test temporal holdout,load_fraction,all observations,
A3020.xlsx,0.019493177387914243,0.04470925768642811,0.04658539066740824,0.04965420246499636,Graded-test temporal holdout,load_fraction,all observations,
A3022.xlsx,0.05128205128205128,0.04623136956956147,0.048593826645468255,0.04440638391129392,Graded-test temporal holdout,load_fraction,all observations,
A3023.xlsx,0.04129870129870129,0.027680694810975664,0.0272717692148202,0.01941297473212366,Graded-test temporal holdout,load_fraction,all observations,
A3024.xlsx,0.04984283789851815,0.03952356708598323,0.0391305959698828,0.028195821515278083,Graded-test temporal holdout,load_fraction,all observations,
A3027.xlsx,0.05873015873015876,0.04045475689089422,0.038720022026796294,0.03082592812976696,Graded-test temporal holdout,load_fraction,all observations,
A3031.xlsx,0.0237106643356643,0.020823043480556323,0.020099454416221407,0.018142741623715417,Graded-test temporal holdout,load_fraction,all observations,
A3032.xlsx,0.02514506769825917,0.05250234938074706,0.05357155931524525,0.058494255242567204,Graded-test temporal holdout,load_fraction,all observations,
A3036.xlsx,0.03333333333333335,0.03679708360744201,0.0346624379167507,0.03600093395207661,Graded-test temporal holdout,load_fraction,all observations,
A3037.xlsx,0.051844903064415235,0.03214145953877219,0.030816426244687323,0.023667435384540653,Graded-test temporal holdout,load_fraction,all observations,
A3039.xlsx,0.05462783171521033,0.043809912589051,0.04206674390773766,0.03994974158833428,Graded-test temporal holdout,load_fraction,all observations,
A3041.xlsx,0.04720000000000001,0.07170018666459317,0.07384610794123012,0.07754477541371152,Graded-test temporal holdout,load_fraction,all observations,
A3043.xlsx,0.033617424242424254,0.05533140302734088,0.055929896812249635,0.06038275037610139,Graded-test temporal holdout,load_fraction,all observations,
A3045.xlsx,0.03791061879297172,0.06299944749663097,0.06492353591298411,0.06721975588126548,Graded-test temporal holdout,load_fraction,all observations,
A3049.xlsx,0.055076979472140776,0.04553298401647683,0.04338394054913321,0.039671783144617306,Graded-test temporal holdout,load_fraction,all observations,
A3051.xlsx,0.062015503875969005,0.042282101725857155,0.04086844719882743,0.03099766548285789,Graded-test temporal holdout,load_fraction,all observations,
A3052.xlsx,0.03503503503503502,0.02332887565209032,0.024931816648490566,0.020291381620796092,Graded-test temporal holdout,load_fraction,all observations,
A3053.xlsx,0.029323308270676664,0.020847697806684558,0.01860897309754978,0.015944957578717223,Graded-test temporal holdout,load_fraction,all observations,
A3056.xlsx,0.045595238095238085,0.028506511223166824,0.026419663616380866,0.02269386280911103,Graded-test temporal holdout,load_fraction,all observations,
A3057.xlsx,0.10597251585623679,0.08600049393375608,0.0847502378037118,0.07487575837776639,Graded-test temporal holdout,load_fraction,all observations,
A3058.xlsx,0.031818181818181836,0.039493066735028705,0.03773250378255371,0.040731297501123385,Graded-test temporal holdout,load_fraction,all observations,
A3059.xlsx,0.04236443381180224,0.0675011096953564,0.06940716664934671,0.07400739267623015,Graded-test temporal holdout,load_fraction,all observations,
A3060.xlsx,0.10304659498207887,0.08171448196817628,0.08090331007090254,0.07208939554088307,Graded-test temporal holdout,load_fraction,all observations,
A3062.xlsx,0.027910685805422684,0.023182900410031536,0.02069237268371777,0.018557182070669066,Graded-test temporal holdout,load_fraction,all observations,
A3063.xlsx,0.03758241758241756,0.028218511211064536,0.025551160323980256,0.025145161416691337,Graded-test temporal holdout,load_fraction,all observations,
A3066.xlsx,0.013556618819776711,0.03691204313912422,0.03843754521896323,0.041493954032509224,Graded-test temporal holdout,load_fraction,all observations,
A3071.xlsx,0.07020997375328086,0.055549884754170935,0.054210561962463384,0.04634933412892835,Graded-test temporal holdout,load_fraction,all observations,
A3072.xlsx,0.06818181818181818,0.04870011758974345,0.04750768983429886,0.03779331027880359,Graded-test temporal holdout,load_fraction,all observations,
A4000.xlsx,0.02182539682539681,0.010599390709494227,0.011711527019595066,0.009038214379526411,Graded-test temporal holdout,load_fraction,all observations,
A4001.xlsx,0.018730158730158732,0.02624914769917131,0.026656571295041946,0.028462717041111148,Graded-test temporal holdout,load_fraction,all observations,
A530.xlsx,0.0610679970436068,0.0418634751184925,0.04056659111897969,0.02986539771149581,Graded-test temporal holdout,load_fraction,all observations,
A531.xlsx,0.04938271604938269,0.04020911434408388,0.037879309310085735,0.03345553069119936,Graded-test temporal holdout,load_fraction,all observations,
A535.xlsx,0.15175789942145082,0.1310016950523245,0.13069596170196215,0.11794092409699464,Graded-test temporal holdout,load_fraction,all observations,
A536.xlsx,0.02282491944146079,0.030872868426066513,0.028660765465772002,0.030144713612909685,Graded-test temporal holdout,load_fraction,all observations,
A538.xlsx,0.025761124121779857,0.02345325217024145,0.023496980005603314,0.020803637287423928,Graded-test temporal holdout,load_fraction,all observations,
A543.xlsx,0.061250000000000006,0.04327813120381109,0.04151671536460655,0.03235520094562653,Graded-test temporal holdout,load_fraction,all observations,
A547.xlsx,0.008460471567267671,0.03487203493882186,0.0360885701477213,0.03920470945237142,Graded-test temporal holdout,load_fraction,all observations,
A577.xlsx,0.060778727445394115,0.04583617476560026,0.04389311258935253,0.0366750135563321,Graded-test temporal holdout,load_fraction,all observations,
A582.xlsx,0.041015624999999965,0.05286218863414199,0.05525912745399772,0.05442465399507034,Graded-test temporal holdout,load_fraction,all observations,
A600.xlsx,0.02857142857142855,0.05343378932702868,0.055443223385293935,0.05673993395624592,Graded-test temporal holdout,load_fraction,all observations,
A1085.xlsx,0.11310507674144035,0.08532007754990996,0.08441205521692066,0.07630571423911905,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A1086.xlsx,0.0682808716707022,0.04860184483561634,0.046213893271513116,0.046352830985517846,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A1088.xlsx,0.03176638176638178,0.04900987623909059,0.05120636586758114,0.05864668997056701,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A1096.xlsx,0.023376623376623353,0.017507757178385288,0.015471964807619159,0.021286085502719876,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A1106.xlsx,0.04846335697399529,0.024821405027095723,0.0252541246308385,0.020375667847807977,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A1108.xlsx,0.021296296296296303,0.010374411838225637,0.010587921138691095,0.017766870860587102,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A1116.xlsx,0.023774612484289866,0.03959090967960013,0.04185183641449881,0.04886911427084556,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A1117.xlsx,0.044534412955465584,0.02304351448113278,0.02181586672248964,0.02139297838301787,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A1120.xlsx,0.02134337727558065,0.017932355653124094,0.016969611204764246,0.02451549999332177,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A202.xlsx,0.08276829553425295,0.05340741277998586,0.05264369139820146,0.04320217804705835,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A203.xlsx,0.07319095998341278,0.05065167326396863,0.049845847267136124,0.04207143320025176,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A204.xlsx,0.07737160798385283,0.053347798823108784,0.05258316660679473,0.04635783938733956,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A205.xlsx,0.015795206971677606,0.019100003670627964,0.021433682617442912,0.028589355673046796,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A207.xlsx,0.09433656957928797,0.06533468520273662,0.06488525247652843,0.05726239322353021,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A208.xlsx,0.10000000000000009,0.07105575912034623,0.07058460313799103,0.06037884026739157,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A220.xlsx,0.059320266889074234,0.036040566263135794,0.036043703880492446,0.0290721366242895,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A221.xlsx,0.05714285714285714,0.0420147435436768,0.03952614844539048,0.039508482061673546,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A226.xlsx,0.08388888888888894,0.058387731058673835,0.05650388421570152,0.05204097714736017,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A232.xlsx,0.028968253968253956,0.014254430056243727,0.014500951048602518,0.0148700969749602,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A236.xlsx,0.020506912442396347,0.01602217947017506,0.019117365738406684,0.02074305548966248,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A237.xlsx,0.03248847926267279,0.018391381384153502,0.016173738501968286,0.02072815487919432,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A238.xlsx,0.043457382953181294,0.019544112200046402,0.01681351512225271,0.01656386018260932,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A239.xlsx,0.033316048742546,0.04663257273817178,0.04720161109127352,0.054544587702801926,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A240.xlsx,0.031126596980255494,0.024758715430791476,0.02370678847725228,0.027481921823773386,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A241.xlsx,0.06774475524475522,0.04208136119557988,0.04037380076322528,0.03407930494673546,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A246.xlsx,0.03454415954415954,0.050506428468531574,0.05331996243011348,0.05949566587864452,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A251.xlsx,0.11403508771929827,0.08578092545710807,0.08504970970434382,0.0784248096219702,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A274.xlsx,0.04488493962178174,0.0679309613748125,0.07062489237594685,0.07703615670060335,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A275.xlsx,0.0371900826446281,0.06009315627456717,0.06284095803061385,0.06915137838735513,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A294.xlsx,0.04457142857142858,0.024103555943768246,0.02134129794862072,0.021275515028706577,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A295.xlsx,0.057127882599580744,0.03424093098150826,0.031988148063125756,0.02898751367957489,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A3000.xlsx,0.03365384615384613,0.04077108218776646,0.04278292734019458,0.04953287501846077,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A3001.xlsx,0.07332225387780943,0.08860725947294452,0.09115410478208864,0.09557953816000724,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
A3002.xlsx,0.04747386759581884,0.03183341467932063,0.032749102971981865,0.02704296243792742,Graded-test temporal holdout,load_fraction,exclude each unit target maximum,
