file,raw_hrr,scaled_linear,affine_linear,cychrr_t,dataset,target,hrr_band,ID
A208.xlsx,0.12380952380952392,0.10228688315542234,0.09901885794413967,0.09377462568951944,Graded-test temporal holdout,load_fraction,<0.60,
A220.xlsx,0.0400333611342786,0.02978620691191375,0.029226303111426915,0.02639315268634033,Graded-test temporal holdout,load_fraction,<0.60,
A221.xlsx,0.07435897435897433,0.05587633533572397,0.051462669459515296,0.04856640601321455,Graded-test temporal holdout,load_fraction,<0.60,
A226.xlsx,0.08111111111111116,0.06279831255456095,0.05832064140176721,0.055555555555555636,Graded-test temporal holdout,load_fraction,<0.60,
A232.xlsx,0.015873015873015872,0.013089915788433742,0.014807077678207714,0.018743667679837817,Graded-test temporal holdout,load_fraction,<0.60,
A236.xlsx,0.010215053763440896,0.02540240099919805,0.031057914983722363,0.031409034291669836,Graded-test temporal holdout,load_fraction,<0.60,
A237.xlsx,0.046236559139784916,0.028849665062987046,0.024023061918487614,0.021973105569536595,Graded-test temporal holdout,load_fraction,<0.60,
A238.xlsx,0.042577030812324924,0.025332724405894624,0.02045238634499506,0.018512558687777774,Graded-test temporal holdout,load_fraction,<0.60,
A239.xlsx,0.026618269812462143,0.03378395278885743,0.034876509318168804,0.0366179980807157,Graded-test temporal holdout,load_fraction,<0.60,
A240.xlsx,0.034688346883468835,0.028141650749546703,0.02681582576057571,0.025552416280663997,Graded-test temporal holdout,load_fraction,<0.60,
A241.xlsx,0.06713286713286715,0.05034863277661816,0.04529491413455879,0.04371042668915015,Graded-test temporal holdout,load_fraction,<0.60,
A246.xlsx,0.04700854700854701,0.06249400132532434,0.06803717208244602,0.06861853670364304,Graded-test temporal holdout,load_fraction,<0.60,
A251.xlsx,0.08918128654970761,0.0705540465099169,0.06619487429024348,0.06318692712869647,Graded-test temporal holdout,load_fraction,<0.60,
A274.xlsx,0.05701754385964912,0.0742776470157855,0.07915203198815603,0.08110406038737503,Graded-test temporal holdout,load_fraction,<0.60,
A275.xlsx,0.04717630853994495,0.063196384646651,0.06853808035958776,0.06953236426157124,Graded-test temporal holdout,load_fraction,<0.60,
A294.xlsx,0.04800000000000001,0.03054439626950108,0.025743686720766212,0.02364066193853433,Graded-test temporal holdout,load_fraction,<0.60,
A295.xlsx,0.0686582809224319,0.05083068698440127,0.04617016390937673,0.04377982960881402,Graded-test temporal holdout,load_fraction,<0.60,
A3000.xlsx,0.04956896551724138,0.06711929061958456,0.07188430391923814,0.07406048748675302,Graded-test temporal holdout,load_fraction,<0.60,
A3001.xlsx,0.13292378917378916,0.1465047823749951,0.15276565935853026,0.15187609868460927,Graded-test temporal holdout,load_fraction,<0.60,
A3002.xlsx,0.03339140534262486,0.050180513169941265,0.055232395218698355,0.056820646727237245,Graded-test temporal holdout,load_fraction,<0.60,
A3003.xlsx,0.08181818181818182,0.06109673664297505,0.057526776685387804,0.052901353965183806,Graded-test temporal holdout,load_fraction,<0.60,
A3005.xlsx,0.054421768707483,0.035602710992689725,0.03131582627658356,0.028159727247873207,Graded-test temporal holdout,load_fraction,<0.60,
A3008.xlsx,0.014533085961657366,0.019790802700188775,0.024527184256658324,0.02676204803864372,Graded-test temporal holdout,load_fraction,<0.60,
A3009.xlsx,0.010775217000897924,0.00800791511534385,0.011469143065486798,0.012814852081347639,Graded-test temporal holdout,load_fraction,<0.60,
A3010.xlsx,0.03958333333333333,0.02050750150359351,0.02114626183202123,0.01895193065405834,Graded-test temporal holdout,load_fraction,<0.60,
A3011.xlsx,0.02146892655367229,0.018864713823581365,0.01938085538395612,0.022303695689919967,Graded-test temporal holdout,load_fraction,<0.60,
A3013.xlsx,0.0691358024691358,0.050856675987682974,0.046366315335609844,0.04362723637743341,Graded-test temporal holdout,load_fraction,<0.60,
A3014.xlsx,0.02941176470588236,0.04774748291018799,0.05221651667271593,0.054999304686413536,Graded-test temporal holdout,load_fraction,<0.60,
A3018.xlsx,0.03823529411764706,0.03479734695433975,0.03609295549421057,0.03343763037129749,Graded-test temporal holdout,load_fraction,<0.60,
A3019.xlsx,0.07559274755927477,0.057062036535850826,0.05266648684671401,0.04973309461869959,Graded-test temporal holdout,load_fraction,<0.60,
A3020.xlsx,0.010964912280701788,0.028395907547294957,0.03320589092557835,0.03528990917008834,Graded-test temporal holdout,load_fraction,<0.60,
A3022.xlsx,0.06410256410256408,0.07958801841934142,0.0851311891764631,0.08571255379766012,Graded-test temporal holdout,load_fraction,<0.60,
A3023.xlsx,0.030000000000000027,0.01220765047440553,0.01308866428151767,0.011283043197936798,Graded-test temporal holdout,load_fraction,<0.60,
A3024.xlsx,0.022788504714863017,0.0145716108841292,0.015468317049128821,0.013630534775764036,Graded-test temporal holdout,load_fraction,<0.60,
A3027.xlsx,0.07407407407407411,0.05448929570108894,0.05049097685780862,0.04674346754725014,Graded-test temporal holdout,load_fraction,<0.60,
A3031.xlsx,0.023018648018648002,0.012736710037624721,0.012379305392011042,0.009131136790711277,Graded-test temporal holdout,load_fraction,<0.60,
A3032.xlsx,0.03191489361702124,0.05015308140534652,0.05465887002006936,0.05736632966148575,Graded-test temporal holdout,load_fraction,<0.60,
A3036.xlsx,0.06666666666666664,0.047834356094327755,0.04355246578755895,0.04038613081166276,Graded-test temporal holdout,load_fraction,<0.60,
A3037.xlsx,0.03814884302689181,0.021676510818958716,0.017681172755098357,0.015275997459010815,Graded-test temporal holdout,load_fraction,<0.60,
A3039.xlsx,0.07152103559870546,0.05185019228243587,0.047884307467430554,0.04407032523124241,Graded-test temporal holdout,load_fraction,<0.60,
A3041.xlsx,0.04640000000000003,0.06329453075344722,0.06830668361588901,0.06997635933806144,Graded-test temporal holdout,load_fraction,<0.60,
A3043.xlsx,0.024431818181818166,0.03587731727966209,0.03774811720771662,0.04097714736012602,Graded-test temporal holdout,load_fraction,<0.60,
A3045.xlsx,0.044117647058823484,0.06188037406924454,0.0665653425884176,0.06890557641496306,Graded-test temporal holdout,load_fraction,<0.60,
A3049.xlsx,0.10300586510263929,0.0830528330446273,0.0791932925468235,0.07516135965003506,Graded-test temporal holdout,load_fraction,<0.60,
A3051.xlsx,0.05620155038759687,0.03777699633927817,0.033341440833594436,0.030490039767625154,Graded-test temporal holdout,load_fraction,<0.60,
A3052.xlsx,0.024774774774774744,0.02128524312981524,0.026623203540704965,0.027625142873369795,Graded-test temporal holdout,load_fraction,<0.60,
A3053.xlsx,0.028947368421052583,0.010285949959170482,0.006489062026025949,0.0047467960681847055,Graded-test temporal holdout,load_fraction,<0.60,
A3056.xlsx,0.06587301587301587,0.0466077786208531,0.04248903901910508,0.03898832976847166,Graded-test temporal holdout,load_fraction,<0.60,
A3057.xlsx,0.15961945031712482,0.1392316241161164,0.13553593808668968,0.13116818856551676,Graded-test temporal holdout,load_fraction,<0.60,
A3058.xlsx,0.05454545454545459,0.03648060490553076,0.03190949289440695,0.02933591231463581,Graded-test temporal holdout,load_fraction,<0.60,
A3059.xlsx,0.05789473684210531,0.07512066157615031,0.08000792686733829,0.08193355729749904,Graded-test temporal holdout,load_fraction,<0.60,
A3060.xlsx,0.07661290322580644,0.0590165284974809,0.05426886924250762,0.05205711888965153,Graded-test temporal holdout,load_fraction,<0.60,
A3062.xlsx,0.030834662413609826,0.011922602189724426,0.00767076596019628,0.004442835723164303,Graded-test temporal holdout,load_fraction,<0.60,
A3063.xlsx,0.060256410256410264,0.041424099684071375,0.037142209377302574,0.033975874401406383,Graded-test temporal holdout,load_fraction,<0.60,
A3066.xlsx,0.014088250930356186,0.03022812582851468,0.03512397799891426,0.037032009783036245,Graded-test temporal holdout,load_fraction,<0.60,
A3071.xlsx,0.11253280839895016,0.09028992189618765,0.0872933251356652,0.08149280542059908,Graded-test temporal holdout,load_fraction,<0.60,
A3072.xlsx,0.05909090909090908,0.0408489530819664,0.03634458454107836,0.03363421448527837,Graded-test temporal holdout,load_fraction,<0.60,
A4000.xlsx,0.014880952380952356,0.004213755413711384,0.007987559663959642,0.01084937521107733,Graded-test temporal holdout,load_fraction,<0.60,
A4001.xlsx,0.023333333333333355,0.03952489220940186,0.04417387160246742,0.04658786446020489,Graded-test temporal holdout,load_fraction,<0.60,
A530.xlsx,0.054323725055432426,0.03626751475058268,0.031693146960422997,0.029126239038019086,Graded-test temporal holdout,load_fraction,<0.60,
A531.xlsx,0.07010582010582006,0.0511395084182976,0.04690811713927331,0.04363828536405371,Graded-test temporal holdout,load_fraction,<0.60,
A535.xlsx,0.1993769470404984,0.17862074267137212,0.17506388189953198,0.17041161264664945,Graded-test temporal holdout,load_fraction,<0.60,
A536.xlsx,0.038131041890440386,0.020239684203841146,0.01560319083411904,0.013163608108416991,Graded-test temporal holdout,load_fraction,<0.60,
A538.xlsx,0.023679417122040025,0.01685899530445273,0.01864602600493781,0.01896420312883514,Graded-test temporal holdout,load_fraction,<0.60,
A543.xlsx,0.08000000000000002,0.0612975674316083,0.056966731913333235,0.05390070921985821,Graded-test temporal holdout,load_fraction,<0.60,
A547.xlsx,0.00825242718446606,0.02546441508620198,0.03035693254622812,0.03227179875599623,Graded-test temporal holdout,load_fraction,<0.60,
A577.xlsx,0.08226495726495725,0.06444835928758977,0.05978369232673375,0.05740185084156721,Graded-test temporal holdout,load_fraction,<0.60,
A582.xlsx,0.06445312499999996,0.08142351262512756,0.08640707842497394,0.08813534278959805,Graded-test temporal holdout,load_fraction,<0.60,
A600.xlsx,0.038888888888888896,0.05469071270246062,0.060114657944374796,0.060940372997110547,Graded-test temporal holdout,load_fraction,<0.60,
A1085.xlsx,0.12768595041322311,0.10128100085041108,0.09985289952857168,0.09083777816853256,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A1086.xlsx,0.044915254237288205,0.01783899239745551,0.016663878651548336,0.009931081460111402,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A1088.xlsx,0.00940170940170948,0.018238994002430675,0.019201394964738494,0.029170960376634025,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A1096.xlsx,0.018181818181818188,0.007852818063954381,0.009420473914468597,0.01814958091553831,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A1106.xlsx,0.07505910165484636,0.04832357637423318,0.047020054256992405,0.03774961018057449,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A1108.xlsx,0.021296296296296313,0.004859690609729905,0.006381614823230741,0.015204447946764676,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A1116.xlsx,0.010997067448680342,0.023043093920219748,0.02435669398080431,0.03360648350353218,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A1117.xlsx,0.0644399460188934,0.03795166889809002,0.036554970006425345,0.027475489961492256,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A1120.xlsx,0.015065913370998107,0.01366134004443409,0.01421426889831301,0.025023039628160326,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A202.xlsx,0.10801963993453356,0.0798333497162127,0.0790765560253713,0.06868560241127024,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A203.xlsx,0.10474117077890661,0.07668262086956627,0.07587768756885327,0.06558539517190669,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A204.xlsx,0.10910518053375196,0.08087659396156206,0.08013573987498886,0.06971211834433728,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A205.xlsx,0.019607843137254943,0.007131745910690768,0.008433736575756745,0.01770731933435299,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A207.xlsx,0.10533980582524272,0.0798055380589312,0.07804931570512946,0.06970667217517046,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A208.xlsx,0.09523809523809523,0.06926249444866228,0.06767259077473609,0.058989080265676064,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A220.xlsx,0.06964136780650548,0.04390407528119572,0.042224363879735216,0.033724912604475465,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A221.xlsx,0.0730769230769231,0.044903386836076586,0.04414178674148661,0.03376068376068381,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A226.xlsx,0.11388888888888893,0.08564042303038061,0.08490706055781344,0.07446808510638309,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A232.xlsx,0.04761904761904767,0.019788046773226653,0.018897360406532338,0.008780817291455745,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A236.xlsx,0.015322580645161343,0.01060064998138971,0.01221028962769738,0.02085335163578117,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A237.xlsx,0.02741935483870972,0.004252066062185145,0.005080976902209988,0.00941432166552264,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A238.xlsx,0.055882352941176494,0.02837877563471808,0.027364697978512265,0.017501042970379743,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A239.xlsx,0.035390199637023556,0.03799626159478642,0.039501776973012215,0.048358239693143235,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A240.xlsx,0.045121951219512235,0.022653430114996043,0.022235605138723358,0.023091929500855257,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A241.xlsx,0.07832167832167836,0.05224617137536297,0.05069391786413391,0.04193324406090371,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A246.xlsx,0.030982905982905984,0.03840771921863617,0.039338745045363055,0.04937261320240033,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A251.xlsx,0.1549707602339181,0.12728623833991715,0.12634035060686244,0.11633694164489239,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A274.xlsx,0.04027113237639557,0.06881011482268046,0.06943399458529947,0.08009735277372454,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A275.xlsx,0.03477961432506882,0.061023558097863695,0.06251233530173567,0.07140310259265764,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A294.xlsx,0.05800000000000005,0.030413911961622297,0.029430928910373355,0.019503546099290947,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A295.xlsx,0.06813417190775678,0.04166846544305153,0.04026326068046959,0.031201213256612736,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3000.xlsx,0.014920424403182975,0.01413418079016987,0.014563745398215533,0.025625348809501403,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3001.xlsx,0.04504985754985752,0.07071325159903286,0.07242081203138745,0.08086318724616587,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3002.xlsx,0.05903987611304684,0.031691580972952806,0.030618984412507138,0.0208752627884267,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3003.xlsx,0.022727272727272763,0.00631651823564322,0.0056490835332854705,0.013851278744895668,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3005.xlsx,0.06802721088435375,0.040328738613989,0.039388108153920985,0.02937392451070268,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3008.xlsx,0.019789734075448373,0.0473556777703568,0.04834625232379852,0.058258076495158496,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3009.xlsx,0.01376833283448072,0.01655089872083304,0.016506290537894614,0.02632172952563705,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3010.xlsx,0.027083333333333348,0.009956808382672822,0.009344993238844967,0.010598896769109523,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3011.xlsx,0.012711864406779683,0.04143911782221188,0.0419920466760908,0.052800817405938116,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3012.xlsx,0.12452830188679243,0.09824638505031424,0.0967719181959783,0.08785182211517023,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3013.xlsx,0.08518518518518518,0.05848803992937912,0.05717005409715422,0.0479292531301988,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3014.xlsx,0.01633986928104575,0.043843446587504165,0.04485752424370998,0.0547211792518425,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3018.xlsx,0.09019607843137256,0.061355521672516844,0.06084529178181641,0.04994901033699539,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3019.xlsx,0.14895397489539752,0.11977218070308482,0.11939054794081871,0.10823070912094335,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3020.xlsx,0.030701754385964897,0.05872806050087942,0.059545145045759806,0.0698125336983119,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3022.xlsx,0.028846153846153855,0.01698288070091447,0.01783000936159923,0.01609383524277147,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3023.xlsx,0.05363636363636359,0.026751616819300494,0.025504329625917976,0.0161186331399098,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3024.xlsx,0.08677593174674447,0.061048189743470205,0.05936487917735661,0.0508728043217721,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3027.xlsx,0.08201058201058198,0.053767270041119176,0.05303196529825416,0.0425969704929516,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3031.xlsx,0.03452797202797203,0.02235270413685675,0.02199973386157139,0.02272313974441631,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3032.xlsx,0.028691166989039323,0.05591028058222173,0.0570315598906627,0.06667550714630836,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3036.xlsx,0.024999999999999984,0.018831805319062478,0.01866838271403289,0.02298397688468608,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3037.xlsx,0.0648321867834063,0.03832862662833447,0.03693768722882388,0.027846403213986754,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3039.xlsx,0.07783171521035603,0.05012230611580315,0.04918579725567376,0.039163166471573946,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3041.xlsx,0.055999999999999994,0.08343023443364117,0.08447195173869754,0.09427895981087459,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3043.xlsx,0.05189393939393944,0.07998005774751382,0.08077460173446371,0.09108818683286768,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3045.xlsx,0.041634835752482835,0.07012068367702906,0.07076458746470032,0.08138690679366523,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3049.xlsx,0.0652492668621701,0.03791204183780724,0.03683527344580121,0.028967321348927433,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3051.xlsx,0.10174418604651164,0.07342776076733326,0.07272000916125193,0.0622285447248338,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3052.xlsx,0.03265765765765766,0.010281257593649562,0.011074963726182996,0.009448278065299354,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3053.xlsx,0.050000000000000044,0.022725619171095446,0.0216251676122316,0.011938534278959911,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3056.xlsx,0.05436507936507936,0.027198930206130734,0.0260576909710117,0.016454651206424347,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3057.xlsx,0.1483439041578577,0.12131115682466875,0.12011964440718866,0.11061963857609587,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3058.xlsx,0.02424242424242425,0.022275310611626836,0.022241666976500134,0.026291281610430522,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3059.xlsx,0.03947368421052633,0.06715820610452727,0.06810409383758194,0.07810750279955203,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3060.xlsx,0.14381720430107525,0.11710842123129539,0.11579482117071083,0.10654503164798296,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3062.xlsx,0.04625199362041471,0.017883903284586666,0.01719562192788049,0.012274669049585074,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3063.xlsx,0.031501831501831466,0.009669230438480003,0.008766346649980957,0.011872288468033121,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3066.xlsx,0.02392344497607657,0.04955726154459594,0.051275968406696404,0.05969549922517442,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3071.xlsx,0.10334645669291337,0.07496760149973364,0.07428337693635584,0.06374369427225857,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A3072.xlsx,0.09090909090909094,0.06434313555626175,0.06297571011645486,0.053836234687298645,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A4000.xlsx,0.03720238095238093,0.008153773819555232,0.007721948810731849,0.004770347855454216,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A4001.xlsx,0.029821428571428554,0.0021643714808938785,0.0012081334916466124,0.008774062816615968,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A530.xlsx,0.0838876570583888,0.05759528064957253,0.05612475554029567,0.047196580927769405,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A531.xlsx,0.07341269841269843,0.04620016425234008,0.045076405449901824,0.03543753987016407,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A535.xlsx,0.24299065420560745,0.2140412112697207,0.21357201570972223,0.2025916351826076,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A536.xlsx,0.011815252416756128,0.01736880468846458,0.018559155615401113,0.028061541899327747,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A538.xlsx,0.030054644808743203,0.0029080128361800295,0.0017594184463264328,0.007828547068170266,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A543.xlsx,0.06500000000000006,0.03714116815333318,0.0362609700462474,0.0261229314420805,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A547.xlsx,0.005501618122977336,0.03131757687570269,0.03247980394423463,0.04203982954241159,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A577.xlsx,0.07585470085470084,0.04854701797350208,0.047459116468870605,0.037746762037542264,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A582.xlsx,0.008522727272727293,0.036527671873834655,0.03735280661797602,0.047603696539866736,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A600.xlsx,0.03472222222222221,0.06150956053632495,0.06279355663833713,0.07210401891252949,Graded-test temporal holdout,load_fraction,0.60-<0.80,
A1085.xlsx,0.14297520661157026,0.11013002544807238,0.11112895940753365,0.09713967528280887,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A1086.xlsx,0.02203389830508473,0.009995338261546527,0.009303897331368827,0.022662980326160875,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A1088.xlsx,0.01581196581196581,0.03681518561735725,0.03576957790248636,0.04985451900345517,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A1096.xlsx,0.009090909090909038,0.02243402459444821,0.02193263286765368,0.03490221362561785,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A1106.xlsx,0.06264775413711587,0.029901916971713738,0.030863412620984687,0.016950857602736402,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A1108.xlsx,0.024074074074074026,0.008034654679530573,0.007313256698995851,0.020733736100166378,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A1116.xlsx,0.004398826979472137,0.027651712704263698,0.026952243581930713,0.04032778020423855,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A1117.xlsx,0.034412955465587036,0.001601670257882215,0.0025878303474419218,0.011375273973258215,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A1120.xlsx,0.024482109227871862,0.05816233737010268,0.05684871154789661,0.07148295067516108,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A202.xlsx,0.08183306055646478,0.04867271912314608,0.0497904228942454,0.03555772229380205,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A203.xlsx,0.06023222060957911,0.026414929015789068,0.027780207923371103,0.013040106777561733,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A204.xlsx,0.05455259026687598,0.02095659638870634,0.022238478083768165,0.014338414034462621,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A205.xlsx,0.02614379084967322,0.005179727749348828,0.004754240361253825,0.017568256617067513,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A207.xlsx,0.12524271844660195,0.09308845533346888,0.09382701317780029,0.0803713649613258,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A208.xlsx,0.11428571428571432,0.08200175330456194,0.0827891884752241,0.0692333671057076,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A220.xlsx,0.08507089241034194,0.05164815836705777,0.05286474617858061,0.03842938461326134,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A221.xlsx,0.03076923076923077,0.0016003640606779834,0.0007806573219897306,0.014402618657937682,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A226.xlsx,0.0822222222222222,0.048713697203853656,0.04996261579728889,0.03546099290780147,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A232.xlsx,0.04365079365079361,0.011645142678099463,0.012327695252676851,0.0010131712259371373,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A236.xlsx,0.04677419354838708,0.013780990932776627,0.014835707557977473,0.0007320979180965859,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A237.xlsx,0.030645161290322576,0.0017195993707047608,0.0009017144140824884,0.014519942042248046,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A238.xlsx,0.031932773109243695,0.00048215728765377275,0.00035463439881300296,0.013302342213481033,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A239.xlsx,0.040381125226860215,0.07161902445208346,0.0712258031770503,0.08397369064627813,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A240.xlsx,0.01300813008130075,0.01866943185703207,0.018110521367270094,0.031197985738722567,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A241.xlsx,0.07342657342657338,0.04045754165537002,0.04150314937024091,0.02741820826927216,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A246.xlsx,0.004273504273504258,0.03874112839794408,0.03713076824261674,0.05237315875613735,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A251.xlsx,0.13742690058479534,0.10393204693526342,0.1051758134011716,0.09068474969930745,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A275.xlsx,0.01962809917355368,0.05295629770710297,0.05177533610154422,0.06613768243362039,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A294.xlsx,0.02399999999999991,0.008105842575739208,0.0073855322665713485,0.020803782505910196,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A295.xlsx,0.042976939203354325,0.010997543891835493,0.011670201881876507,0.0016503858334447896,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A3000.xlsx,0.024535809018567667,0.009389221322803842,0.007983340499365887,0.022806654501445256,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A3001.xlsx,0.021723646723646794,0.010870736959247451,0.009966317354490717,0.02376189610232149,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A3002.xlsx,0.06794425087108014,0.03468281083583058,0.035838614148839376,0.021527829260055587,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A3003.xlsx,0.018181818181818188,0.013697328241576767,0.013062449574310686,0.026305609284332565,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A3005.xlsx,0.0714285714285714,0.038031370413586174,0.0392383359685875,0.024822695035461084,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A3008.xlsx,0.02133580705009286,0.05592576524418469,0.054269302848820034,0.06960617902867139,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A3009.xlsx,0.005986231667165498,0.027216044050066945,0.02608253712267361,0.04034762599213293,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A3010.xlsx,0.01874999999999999,0.039125369749126115,0.03811505906178381,0.05212765957446802,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A3011.xlsx,0.0016949152542372614,0.036695936656947814,0.03488456292111897,0.05053892695436135,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A3012.xlsx,0.10377358490566041,0.07050766219655175,0.07166515482887148,0.057350907712208465,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A3013.xlsx,0.0851851851851852,0.05199413973202083,0.053123414475107544,0.03886699938709404,Graded-test temporal holdout,load_fraction,0.80-<0.90,
A3014.xlsx,0.02614379084967311,0.05975927422423344,0.05847004780955778,0.07305428081398024,Graded-test temporal holdout,load_fraction,0.80-<0.90,
